Work Order Number,Customer Number,Memo (Main),Name,Address,City,State,Zip,FixedTime,Weight,Total Weight NH,OrderDate,Quantity,Total Quantity,EqCode,Open1,Close1,Pattern1,Longitude,Latitude,OrderType,Filler,Shipment Date,Standing Appointment,Seq,County,Rt,Food Pallets, Pet Food Pallets,Chemical Pallets,Delivery Instructions,Total Case Cube,Static Appointment
990351,82195,- None -,True Holy Church of God in Christ Jesus,2364 Atlantic Avenue,Brooklyn,NY,11233,30,1152,1152,5/8/2026,,45, ,830,1230,F,-73.906702,40.676107,Dry,No,5/8/2026,No,2,Brooklyn,17,0.41,0,0,Please done use sidewalks for deliver use street . We have been having an issue with neighbors and their trap doors,26.37,No
990352,82195,- None -,True Holy Church of God in Christ Jesus,2364 Atlantic Avenue,Brooklyn,NY,11233,30,920,920,5/8/2026,,38, ,830,1230,F,-73.906702,40.676107,Cold,No,5/8/2026,No,2,Brooklyn,17,0.6,0,0,Please done use sidewalks for deliver use street . We have been having an issue with neighbors and their trap doors,38.78,No
990353,84960,- None -,Hour Children Community Outreach,36-49 11th Street,Long Island City,NY,11106,30,2886,2886,5/7/2026,,118, ,830,1230,R,-73.940382,40.760437,Dry,No,5/7/2026,No,2,Queens,10,1.22,0,0,- None -,77.82,No
990354,82293,- None -,Spanish Intervale SDA Church,1064 Intervale Avenue,Bronx,NY,10459,30,686,686,5/8/2026,,28, ,830,1230,F,-73.896835,40.825017,Dry,No,5/8/2026,No,4,Bronx,4,0.26,0,0,To remember that there will always be a need for a handtruck in delivering food to us. Thanks,16.38,No
990355,82293,- None -,Spanish Intervale SDA Church,1064 Intervale Avenue,Bronx,NY,10459,30,760,760,5/8/2026,,34, ,830,1230,F,-73.896835,40.825017,Cold,No,5/8/2026,No,4,Bronx,4,0.5,0,0,To remember that there will always be a need for a handtruck in delivering food to us. Thanks,31.54,No
990356,81595,- None -,Project Lead,85-12 126th Street,Kew Gardens,NY,11415,30,200,200,5/13/2026,,20, ,830,1230,W,-73.82771,40.70236,Cold,Yes,5/13/2026,Yes,1,Queens,5,0.1,0,0,"ILYA Requested Delivery 8:30 - 10:30, if possible.  Volunteers at another site. Morning between Lefferts Blvd and Brevvoort Street, Brown garage door on 126th Street, next door to gas station",6.2,Yes
990357,85338,- None -,Mamre SDA Church,1623-27 Utica Ave,Brooklyn,NY,11234,30,2223,2223,5/14/2026,,119, ,830,1230,R,-73.928311,40.632461,Dry,No,5/14/2026,No,1,Brooklyn,19,0.97,0,0,Ring the door bell on the front door.,62.38,No
990358,81168,- None -,Jewish Comm Council of Canarsie,1170 Pennsylvania Avenue,Brooklyn,NY,11239,30,200,200,5/13/2026,,20, ,830,1230,W,-73.88538,40.651533,Cold,Yes,5/13/2026,Yes,3,Brooklyn,6,0.1,0,0,No Del on Friday,6.2,Yes
990359,84259,- None -,Bronx Full Gospel Tabernacle Inc.,4221 Park Avenue,Bronx,NY,10457,30,772,772,5/8/2026,,26, ,830,1230,F,-73.899156,40.847984,Cold,Yes,5/8/2026,Yes,2,Bronx,3,0.56,0,0,"3/11/2025, Rep requested, Static Route to change from 12:30-4:30 to 8:30 -12:30.  Hit pantry door or ring door bell",34.72,Yes
990360,84259,- None -,Bronx Full Gospel Tabernacle Inc.,4221 Park Avenue,Bronx,NY,10457,30,3248,3248,5/8/2026,,144, ,830,1230,F,-73.899156,40.847984,Dry,Yes,5/8/2026,Yes,2,Bronx,3,1.37,0,0,"3/11/2025, Rep requested, Static Route to change from 12:30-4:30 to 8:30 -12:30.  Hit pantry door or ring door bell",85.84,Yes
990361,83956,- None -,The Campaign Against Hunger,975 Shepherd Ave,Brooklyn,NY,11208,30,1956,1956,5/14/2026,,101, ,1230,1630,R,-73.874089,40.660966,Cold,Yes,5/14/2026,Yes,1,Brooklyn,70,1.3,0,0,Please ring the door bell if the gate is down.,82.32,Yes
990362,85645,- None -,YMCA Community Market – Coney Island YMCA,2980 West 29th Street,Brooklyn,NY,11224,30,1080,1080,5/12/2026,,57, ,830,1230,T,-73.995015,40.573421,Dry,No,5/12/2026,No,1,Brooklyn,7,0.45,0,0,Early Tuesdays 8:30am-12:30pm,29.33,No
990363,80893,- None -,Elmcor Youth & Adult Activities Inc.,107-20 Northern Blvd,Corona,NY,11368,30,3284,3284,5/11/2026,,174, ,830,1230,M,-73.861637,40.757795,Dry,No,5/11/2026,No,2,Queens,2,1.59,0,0,Check in with Receptionist in the Gymnasium. Deliveries past 5pm are usually not accepted.,100.76,No
990364,80363,- None -,Salvation Army Brownsville,280 Riverdale Avenue,Brooklyn,NY,11212,30,2205,2205,5/11/2026,,105, ,830,1230,M,-73.906124,40.661364,Dry,No,5/11/2026,No,1,Brooklyn,15,1.1,0,0,please ring bell at back door/ please unload delivery,70.8,No
990365,81626,- None -,St. John's Bread and Life Program,795 Lexington Avenue,Brooklyn,NY,11221,30,5790,5790,5/12/2026,,320, ,830,1230,T,-73.92901,40.690209,Dry,Yes,5/12/2026,Yes,2,Brooklyn,20,2.6,0,0,"DELIVERIES MUST BE MADE BEFORE 1PM OR NO ONE WILL BE ABLE TO OFFLOAD THEM.Distribution:  Mon-Wed 9-11:30AM (sign in by 11AM); Thurs 9-11AM (sign in by 10:30AM); Fri 9-11AM (sign in by 10:30, Seniors only, closed 1st Friday each month); Delivery is between 7-1 ring kitchen bell if earlier",166.9,Yes
990366,85415,- None -,PS 43X Jonas Bronck Academy,165 Brown Place,Bronx,NY,10454,30,841,841,5/7/2026,,41, ,830,1230,R,-73.921196,40.806351,Dry,No,5/7/2026,No,1,Bronx,9,0.47,0,0.02,The pallet cannot fit through the door and the driver would need to assist in unloading the items. PS 43X is a school and can only accept their delivery 8am-12pm,32.23,No
990367,85547,- None -,Holy Apostles Pantry Program,296 9th Avenue,New York,NY,10001,30,900,900,5/11/2026,,90, ,830,1230,M,-73.999188,40.749416,Cold,No,5/11/2026,No,3,Manhattan,5,0.45,0,0,Chris Molinari is no longer with Holy Apostles.,28.6,No
990368,85334,- None -,Community Kitchen and Food Pantry of West Harlem,252 West 116th Street,New York,NY,10026,30,420,420,5/8/2026,,35, ,830,1230,F,-73.954813,40.804178,Dry,No,5/8/2026,No,1,Manhattan,22,0.21,0,0,8:30am - 12:30pm,13.52,No
990369,80363,- None -,Salvation Army Brownsville,280 Riverdale Avenue,Brooklyn,NY,11212,30,1644,1644,5/11/2026,,60, ,830,1230,M,-73.906124,40.661364,Cold,No,5/11/2026,No,1,Brooklyn,15,1.08,0,0,please ring bell at back door/ please unload delivery,68.28,No
990370,85334,- None -,Community Kitchen and Food Pantry of West Harlem,252 West 116th Street,New York,NY,10026,30,757,757,5/7/2026,,37, ,830,1230,R,-73.954813,40.804178,Cold,No,5/7/2026,No,3,Manhattan,8,0.59,0,0,8:30am - 12:30pm,37.46,No
990371,85334,- None -,Community Kitchen and Food Pantry of West Harlem,252 West 116th Street,New York,NY,10026,30,493,493,5/7/2026,,26, ,830,1230,R,-73.954813,40.804178,Cold,No,5/7/2026,No,3,Manhattan,8,0.31,0,0,8:30am - 12:30pm,20.44,No
990372,85288,- None -,More Than Conquerors Global Ministries Inc.,153-56 Rockaway Blvd,Jamaica,NY,11434,30,3966,3966,5/8/2026,,177, ,830,1230,F,-73.782282,40.669192,Dry,Yes,5/8/2026,Yes,3,Queens,16,1.61,0,0,"Deliveries should be parked outside the yard, please do not back the truck into the yard.",102.23,Yes
990373,85480,- None -,St. Brendan & St. Ann Parish,268 East 207th St.,Bronx,NY,10467,30,2251,2251,5/8/2026,,123, ,830,1230,F,-73.87761,40.875575,Cold,No,5/8/2026,No,1,Bronx,2,1.53,0,0,Delivery door is a metal gate identified as the food pantry located by the 1st private home,99.57,No
990374,85545,- None -,Al Hajjah Fajr Tyson Halal Food /Clothing Distribution Pantry,2269 Crotona Ave,Bronx,NY,10457,30,1739,1739,5/8/2026,,84, ,830,1230,F,-73.885137,40.851361,Dry,No,5/8/2026,No,2,Bronx,2,1.82,0,0,Arrive as early as possible and go to the open door at 2269,116.8,No
990375,80474,- None -,Community Kitchen and Food Pantry (Kitchen),252 West 116th Street,New York,NY,10026,30,1278,1278,5/7/2026,,47, ,830,1230,R,-73.954813,40.804178,Dry,No,5/7/2026,No,3,Manhattan,8,0.59,0,0,8:30am - 12:30pm,38.21,No
990376,85545,- None -,Al Hajjah Fajr Tyson Halal Food /Clothing Distribution Pantry,2269 Crotona Ave,Bronx,NY,10457,30,1270,1270,5/8/2026,,58, ,830,1230,F,-73.885137,40.851361,Cold,No,5/8/2026,No,2,Bronx,2,1.06,0,0,Arrive as early as possible and go to the open door at 2269,67.83,No
990377,80474,- None -,Community Kitchen and Food Pantry (Kitchen),252 West 116th Street,New York,NY,10026,30,1000,1000,5/7/2026,,66, ,830,1230,R,-73.954813,40.804178,Cold,No,5/7/2026,No,3,Manhattan,8,1.19,0,0,8:30am - 12:30pm,75.86,No
990378,85480,- None -,St. Brendan & St. Ann Parish,268 East 207th St.,Bronx,NY,10467,30,6529,6529,5/8/2026,,335, ,830,1230,F,-73.87761,40.875575,Dry,No,5/8/2026,No,1,Bronx,2,2.86,0,0,Delivery door is a metal gate identified as the food pantry located by the 1st private home,183.6,No
990379,85288,- None -,More Than Conquerors Global Ministries Inc.,153-56 Rockaway Blvd,Jamaica,NY,11434,30,1708,1708,5/8/2026,,77, ,830,1230,F,-73.782282,40.669192,Cold,Yes,5/8/2026,Yes,3,Queens,16,1.1,0,0,"Deliveries should be parked outside the yard, please do not back the truck into the yard.",69.14,Yes
990380,4025,- None -,Mobile Pantry @ Spofford Ave,1300 Spofford Ave,Bronx,NY,10474,30,1476,1476,5/6/2026,,741, ,830,1230,W,-73.886389,40.814509,Cold,No,5/6/2026,No,1, ,45,1.85,0,0,- None -,118.81,No
990381,80258,- None -,Cornerstone Baptist Food Pantry,562-574 Madison Street,Brooklyn,NY,11221,30,708,708,5/11/2026,,28, ,830,1230,M,-73.935295,40.686471,Dry,No,5/11/2026,No,3,Brooklyn,24,0.31,0,0,Please deliver before 3pm we are closed in afternoon,19.41,No
990382,4029,- None -,Chinatown YMCA,100 Hester St.,New York,NY,10002,30,735,735,5/8/2026,,21, ,830,1230,F,-73.993092,40.716553,Cold,No,5/8/2026,No,1, ,45,0.51,0,0,- None -,32.55,No
990383,85027,- None -,Word of Life Christian Fellowship International FP,830 Union Ave,Bronx,NY,10455,30,10004,10004,5/8/2026,,470, ,830,1230,F,-73.903144,40.819638,Dry,Yes,5/8/2026,Yes,1,Bronx,15,4.45,0,0,- None -,283.88,Yes
990384,4033,- None -,J.H.S 123 James M. Kieran,1025 Morrison Avenue,Bronx,NY,10472,30,756,756,5/12/2026,,21, ,830,1230,T,-73.873931,40.826738,Cold,No,5/12/2026,No,1, ,46,0.5,0,0,- None -,32.41,No
990385,4026,- None -,Mobile Pantry @ Travers Park,33-34 77th Street,Flushing,NY,11372,30,336,336,5/13/2026,,7, ,830,1230,W,-73.862106,40.747923,Cold,No,5/13/2026,No,1, ,45,0.25,0,0,- None -,16.31,No
990386,85027,- None -,Word of Life Christian Fellowship International FP,830 Union Ave,Bronx,NY,10455,30,5063,5063,5/8/2026,,190, ,830,1230,F,-73.903144,40.819638,Cold,Yes,5/8/2026,Yes,1,Bronx,15,3.37,0,0,- None -,214.74,Yes
990387,80602,- None -,Salvation Army Harlem Temple,540 Lenox Avenue,New York,NY,10037,30,576,576,5/12/2026,,24, ,1230,1630,T,-73.939754,40.815601,Dry,Yes,5/12/2026,Yes,2,Manhattan,24,0.22,0,0,9-3 pm,13.68,Yes
990388,80258,- None -,Cornerstone Baptist Food Pantry,562-574 Madison Street,Brooklyn,NY,11221,30,1621,1621,5/11/2026,,48, ,830,1230,M,-73.935295,40.686471,Cold,No,5/11/2026,No,3,Brooklyn,24,0.81,0,0,Please deliver before 3pm we are closed in afternoon,51.58,No
990389,80602,- None -,Salvation Army Harlem Temple,540 Lenox Avenue,New York,NY,10037,30,400,400,5/12/2026,,16, ,1230,1630,T,-73.939754,40.815601,Cold,Yes,5/12/2026,Yes,2,Manhattan,24,0.27,0,0,9-3 pm,16.96,Yes
990390,4032,- None -,Zero Hunger   ,333 Driggs,Brooklyn,NY,11222,30,756,756,5/18/2026,,21, ,830,1230,NA,-73.987107,40.607269,Cold,No,5/16/2026,No,1, ,1,0.5,0,0,- None -,32.41,No
990391,4020,- None -,Lehman Village,1589 Madison Avenue,New York,NY,10029,30,3006,3006,5/18/2026,,1725, ,830,1230,NA,-73.948979,40.794311,Cold,No,5/16/2026,No,1,Manhattan,2,15.67,0,0,- None -,1003.11,No
990392,4018,- None -,"Renaissance School of the Arts, MS377",Address 319 E 117th Street,New York,NY,10035,30,1323,1323,5/19/2026,,42, ,830,1230,T,-73.936365,40.797302,Cold,No,5/19/2026,No,1,Manhattan,45,0.87,0,0,- None -,55.86,No
990393,4014,- None -,Agatha House Foundation Inc.,923 Longwood Avenue,Bronx,NY,10459,30,1293,1293,5/26/2026,,41, ,830,1230,T,-73.899483,40.818279,Cold,No,5/26/2026,No,1,Bronx,45,0.86,0,0,- None -,54.73,No
990394,84193,- None -,Cabrini Immigrant Services,630 ISHAM STREET,New York,NY,10034,30,600,600,5/8/2026,,30, ,830,1230,F,-73.920507,40.869267,Cold,Yes,5/8/2026,Yes,3,Manhattan,22,0.38,0,0,"Pallets will go inside the parking lot, in front of the door on the right",24.3,Yes
990395,4031,- None -,Fortune Society,502 E 163rd St,Bronx,NY,10451,30,2025,2025,5/28/2026,,1311, ,830,1230,R,-73.90945,40.824301,Cold,No,5/28/2026,No,1, ,45,9.23,0,0,- None -,590.55,No
990396,83956,- None -,The Campaign Against Hunger,975 Shepherd Ave,Brooklyn,NY,11208,30,8483,8483,5/14/2026,,611, ,1230,1630,R,-73.874089,40.660966,Dry,Yes,5/14/2026,Yes,1,Brooklyn,70,5.35,0,0,Please ring the door bell if the gate is down.,341.77,Yes
990397,4027,- None -,Zero Hunger @ Flushing,37-01 Bowne St,Flushing,NY,11354,30,3212,3212,5/27/2026,,2134, ,830,1230,W,-73.883237,40.755793,Cold,No,5/27/2026,No,1, ,45,20.04,0,0,- None -,1282.63,No
990398,4034,- None -,VA Medical Center (James J. Peters VA Medical Center),130 W. Kingsbridge Rd,Bronx,NY,10468,30,2003,2003,5/29/2026,,925, ,830,1230,F,-73.903069,40.869073,Cold,No,5/29/2026,No,1, ,46,2.42,0,0,- None -,154.75,No
990399,85372,- None -,Greater Springfield Community Church,177-06 129th Avenue,Jamaica,NY,11434,30,2449,2449,5/8/2026,,79, ,830,1230,F,-73.765263,40.680431,Cold,No,5/8/2026,No,2,Queens,6,1.39,0,0,"Per Leah on 9/18/24.  Please, 8:30-12:30 our Pantry starts at 2pm.",88.51,No
990400,4024,- None -,Community CCSO,93-15 Corona Avenue,Elmhurst,NY,11373,30,4146,4146,5/29/2026,,3068, ,830,1230,F,-73.871146,40.742411,Cold,No,5/29/2026,No,1, ,45,27.13,0,0,- None -,1736.8,No
990401,85660,- None -,Food Bank Mobile Pantry,1108 Morris Park,Bronx,NY,10461,30,2338,2338,6/1/2026,,954, ,830,1230,NA,-73.871471,40.807629,Cold,No,5/30/2026,No,1,Bronx,1,2.67,0,0,"Delivery drivers must wait until the delivery time to offload, cannot offload earlier than the time.",171,No
990402,4002,- None -,Mount Hope Playground,1921 Walton Ave,Bronx,NY,10453,30,1946,1946,6/8/2026,,868, ,830,1230,NA,-73.908416,40.848547,Cold,No,6/6/2026,No,1,Bronx,1,5,0,0,- None -,319.9,No
990403,85372,- None -,Greater Springfield Community Church,177-06 129th Avenue,Jamaica,NY,11434,30,1286,1286,5/8/2026,,68, ,830,1230,F,-73.765263,40.680431,Dry,No,5/8/2026,No,2,Queens,6,0.93,0,0,"Per Leah on 9/18/24.  Please, 8:30-12:30 our Pantry starts at 2pm.",59.14,No
990404,4007,- None -,Medgar Evers College,1638 Bedford Avenue,Brooklyn,NY,11225,30,336,336,5/11/2026,,7, ,830,1230,M,-73.956506,40.666736,Cold,No,5/11/2026,No, ,Brooklyn,1,0.25,0,0,- None -,16.31,No
990405,84193,- None -,Cabrini Immigrant Services,630 ISHAM STREET,New York,NY,10034,30,1152,1152,5/8/2026,,45, ,830,1230,F,-73.920507,40.869267,Dry,Yes,5/8/2026,Yes,3,Manhattan,22,0.41,0,0,"Pallets will go inside the parking lot, in front of the door on the right",26.37,Yes
990406,81251,- None -,Broadway Community Inc.,601 West 114th Street,New York,NY,10025,30,902,902,5/14/2026,,38, ,830,1230,R,-73.965102,40.806822,Dry,Yes,5/14/2026,Yes,4,Manhattan,21,0.34,0,0,"9:00am - 1pm ONLY - As per Chef Timothy on 3/6/2026, their Pantry begins at 2pm.",22.34,Yes
990407,4014,- None -,Agatha House Foundation Inc.,923 Longwood Avenue,Bronx,NY,10459,30,5489,5489,5/26/2026,,2689, ,830,1230,T,-73.899483,40.818279,Dry,No,5/26/2026,No,1,Bronx,45,1.34,0,1.03,- None -,151.36,No
990408,80065,- None -,Gethsemane Baptist Church,771 Fairmount Place,Bronx,NY,10460,30,854,854,5/13/2026,,37, ,830,1230,W,-73.889532,40.842956,Dry,Yes,5/13/2026,Yes,4,Bronx,23,0.34,0,0,Wed. Delivery ONLY between 8am-12noon,21.51,Yes
990409,4027,- None -,Zero Hunger @ Flushing,37-01 Bowne St,Flushing,NY,11354,30,2220,2220,5/27/2026,,1030, ,830,1230,W,-73.883237,40.755793,Dry,No,5/27/2026,No,1, ,45,0.87,0,0,- None -,55.81,No
990410,80065,- None -,Gethsemane Baptist Church,771 Fairmount Place,Bronx,NY,10460,30,680,680,5/13/2026,,32, ,830,1230,W,-73.889532,40.842956,Cold,Yes,5/13/2026,Yes,4,Bronx,23,0.44,0,0,Wed. Delivery ONLY between 8am-12noon,27.92,Yes
990411,4024,- None -,Community CCSO,93-15 Corona Avenue,Elmhurst,NY,11373,30,2380,2380,5/29/2026,,1820, ,830,1230,F,-73.871146,40.742411,Dry,No,5/29/2026,No,1, ,45,1.85,0,0,- None -,118.42,No
990412,84456,- None -,Hannah Kosher Food Shabbat Foundation,2102 Avenue T,Brooklyn,NY,11229,30,1430,1430,5/8/2026,,48, ,830,1230,F,-73.950646,40.601759,Cold,No,5/8/2026,No,2,Brooklyn,8,0.78,0,0,driver needs to park in front of Ave. T which is across the street from the program,49.9,No
990413,4034,- None -,VA Medical Center (James J. Peters VA Medical Center),130 W. Kingsbridge Rd,Bronx,NY,10468,30,1728,1728,5/29/2026,,561, ,830,1230,F,-73.903069,40.869073,Dry,No,5/29/2026,No,1, ,46,0.71,0,0,- None -,45.17,No
990414,84137,- None -,New Hope Family Worship,817 Livonia Avenue,Brooklyn,NY,11207,30,860,860,5/8/2026,,51, ,830,1230,F,-73.886559,40.665881,Dry,No,5/8/2026,No,3,Brooklyn,18,0.34,0,0.06,Ring the doorbell on the brown door,25.6,No
990415,85660,- None -,Food Bank Mobile Pantry,1108 Morris Park Ave,Bronx,NY,10461,30,2603,2603,6/1/2026,,1482, ,830,1230,NA,-73.871471,40.807629,Dry,No,5/30/2026,No,1,Bronx,1,0.97,0,0,"Delivery drivers must wait until the delivery time to offload, cannot offload earlier than the time.",61.25,No
990416,4002,- None -,Mount Hope Playground,1921 Walton Ave,Bronx,NY,10453,30,4925,4925,6/8/2026,,2474, ,830,1230,NA,-73.908416,40.848547,Dry,No,6/6/2026,No,1,Bronx,1,1.84,0,0,- None -,117.22,No
990417,4002,- None -,Mount Hope Playground,1921 Walton Ave,Bronx,NY,10453,30,1721,1721,6/8/2026,,60, ,830,1230,NA,-73.908416,40.848547,Cold,No,6/6/2026,No,1,Bronx,1,1.26,0,0,- None -,80.86,No
990418,85699,- None -,Grace & Peace Food Pantry,525 Compton Avenue,Bronx,NY,10473,30,1024,1024,5/8/2026,,40, ,830,1230,F,-73.854709,40.813269,Dry,No,5/8/2026,No,2, ,23,0.37,0,0,- None -,23.44,No
990419,4002,- None -,Mount Hope Playground,1921 Walton Ave,Bronx,NY,10453,30,313,313,6/8/2026,,30, ,830,1230,NA,-73.908416,40.848547,Dry,No,6/6/2026,No,1,Bronx,1,0.11,0,0,- None -,6.97,No
990420,85323,SR-BULK,JITA Community Outreach Center,205-15 Jamaica Avenue,Queens,NY,11423,30,10925,10925,5/4/2026,,962, ,830,1230,T,-73.787453,40.703572,Cold,No,5/5/2026,No,1,Queens,31,6.66,0,0,Delvieries Tues and Friday morning,425.75,No
990421,81564,SR-BULK,Salt & Sea Mission Church Inc.,2417-2419 Stillwell Avenue,Brooklyn,NY,11223,30,13558,13558,5/4/2026,,1796, ,830,1230,T,-73.983668,40.58839,Cold,No,5/5/2026,No,1,Brooklyn,30,9.56,0,0,- None -,611.49,No
990422,84137,- None -,New Hope Family Worship,817 Livonia Avenue,Brooklyn,NY,11207,30,3196,3196,5/8/2026,,94, ,830,1230,F,-73.886559,40.665881,Cold,No,5/8/2026,No,3,Brooklyn,18,1.48,0,0,Ring the doorbell on the brown door,94.25,No
990423,82716,SR-BULK TIA,Resurrection and Life Pentecostal Church,870 East 163rd Street,Bronx,NY,10459,30,10498,10498,5/4/2026,,1500, ,830,1230,T,-73.899073,40.821759,Cold,No,5/5/2026,No,1,Bronx,32,7.64,0,0,- None -,488.54,No
990424,85699,- None -,Grace & Peace Food Pantry,525 Compton Avenue,Bronx,NY,10473,30,984,984,5/8/2026,,32, ,830,1230,F,-73.854709,40.813269,Cold,No,5/8/2026,No,2, ,23,0.47,0,0,- None -,29.84,No
990425,85323,SR-BULK,JITA Community Outreach Center,205-15 Jamaica Avenue,Queens,NY,11423,30,476,476,5/4/2026,,476, ,830,1230,T,-73.787453,40.703572,Dry,No,5/5/2026,No,1,Queens,31,0.15,0,0,Delvieries Tues and Friday morning,9.52,No
990426,80137,- None -,The Salvation Army Bronx Citadel,425 East 159th Street,Bronx,NY,10451,30,184,184,5/14/2026,,16, ,830,1230,R,-73.913614,40.822679,Dry,No,5/14/2026,No,2,Bronx,9,0.27,0,0,Delivery Mon and Thurs betweem 10am-2pm only. Delivery should go to the rear of the main entrance at 424 160th Street. There is a driveway and a sign for the Salvation Army,16.56,No
990427,82038,- None -,"Abrigo Del Omnipotente, Inc.",2009 Monterey Avenue,Bronx,NY,10457,30,3004,3004,5/11/2026,,90, ,830,1230,M,-73.894497,40.847975,Cold,Yes,5/11/2026,Yes,4,Bronx,9,1.53,0,0,Mondays  8-30-12:30 ONLY,97.5,Yes
990428,82038,- None -,"Abrigo Del Omnipotente, Inc.",2009 Monterey Avenue,Bronx,NY,10457,30,1992,1992,5/11/2026,,88, ,830,1230,M,-73.894497,40.847975,Dry,Yes,5/11/2026,Yes,4,Bronx,9,0.86,0,0,Mondays  8-30-12:30 ONLY,54,Yes
990429,80137,- None -,The Salvation Army Bronx Citadel,425 East 159th Street,Bronx,NY,10451,30,264,264,5/14/2026,,8, ,830,1230,R,-73.913614,40.822679,Cold,No,5/14/2026,No,2,Bronx,9,0.18,0,0,Delivery Mon and Thurs betweem 10am-2pm only. Delivery should go to the rear of the main entrance at 424 160th Street. There is a driveway and a sign for the Salvation Army,11.28,No
990430,84258,- None -,The River Fund New York,89-11 Lefferts Blvd,Richmond Hill,NY,11418,30,9916,9916,5/8/2026,,308, ,830,1230,F,-73.829483,40.697101,Cold,Yes,5/8/2026,Yes,1,Queens,25,4.86,0,0,"7:30-1pm, DRY orders go to 130-27 92nd Ave Richmond Hill, NY 11418",310.42,Yes
990431,85251,- None -,The River Fund New York  Mobile Outreach,89-11 Lefferts Blvd,Richmond Hill,NY,11418,30,11352,11352,5/8/2026,,338, ,830,1230,F,-73.829483,40.697101,Cold,Yes,5/8/2026,Yes,1,Queens,25,5.44,0,0,"7:30 - 1pm, DRY orders go to 130-27 92nd Ave Richmond Hill, NY 11418",347.93,Yes
990432,84801,- None -,Pentecostal Rescue House of Prayer,2415 Pitkin Avenue,Brooklyn,NY,11208,30,1180,1180,5/11/2026,,42, ,830,1230,M,-73.883164,40.673785,Dry,No,5/11/2026,No,4,Brooklyn,7,0.42,0,0,- None -,26.14,No
990433,84801,- None -,Pentecostal Rescue House of Prayer,2415 Pitkin Avenue,Brooklyn,NY,11208,30,2160,2160,5/11/2026,,76, ,830,1230,M,-73.883164,40.673785,Cold,No,5/11/2026,No,4,Brooklyn,7,0.95,0,0,- None -,60.28,No
990434,85378,- None -,The River Fund New York  Mobile Outreach,89-11 Lefferts Blvd,Richmond Hill,NY,11418,30,12544,12544,5/8/2026,,364, ,830,1230,F,-73.829483,40.697101,Cold,Yes,5/8/2026,Yes,1,Queens,25,6.3,0,0,"7:30-1pm, DRY orders go to 130-27 92nd Ave Richmond Hill, NY 11418",400.6,Yes
990435,81048,- None -,The Salvation Army Bronx Citadel,425 East 159th Street,Bronx,NY,10451,30,363,363,5/14/2026,,20, ,830,1230,R,-73.913614,40.822679,Dry,No,5/14/2026,No,2,Bronx,70,0.2,0,0,Delivery Mon and Thurs betweem 10am-2pm only...NO PARKING IN DRIVEWAY;Please come around back as we cannot take deliveries from the front entrance.,12.45,No
